scenario,policy,high_started,high_arrivals,high_started_over_arrivals,high_started_over_arrivals_disp,wait_km_p50_h,wait_km_p90_h,wait_km_p50_disp,wait_km_p90_disp,wait_max_bound_h,wait_max_bound_disp,overline_B95_days,util_mean,util_p95,eow_start_share_mean,eow_start_share_p95,t_end_h,high_censored,seed
S1_normal,SPT,61,62,0.9838709677419355,61/62,50.5334835248193,95.00035494851716,50.5,95.0,418.5954520556437,418.6,4.989573507458047,0.8513789577249102,0.9490116737063452,0.0,0.0,1344.0,1,47
S1_normal,CVSS-only,52,62,0.8387096774193549,52/62,79.08278876726723,,79.1,$> 635.3$,1198.2666835385455,$\ge 1198.3$,21.549904803572797,0.9550515493451747,0.9950519305612999,0.010416666666666666,0.041666666666666664,1344.0,10,47
S1_normal,R-risk-only,58,62,0.9354838709677419,58/62,82.19286301999423,300.7531525648428,82.2,300.8,830.5435670328857,$\ge 830.5$,10.700087554816742,0.9347139282108686,0.985695191518512,0.07038690476190476,0.21250000000000002,1344.0,4,47
S1_normal,RD-only,62,62,1.0,62/62,51.583446860847005,94.4955788903259,51.6,94.5,194.7995959638247,194.8,2.116891781523288,0.8560661145500965,0.9778085580165938,0.0,0.0,1344.0,0,47
S1_normal,RD+WGPS,62,62,1.0,62/62,51.583446860847005,94.4955788903259,51.6,94.5,194.7995959638247,194.8,2.116891781523288,0.8740841787521224,0.9557151612253245,0.0,0.0,1344.0,0,47
S2_kev_burst,FIFO,39,61,0.639344262295082,39/61,197.32707481477087,380.1806419563097,197.3,380.2,380.32385014769295,380.3,6.707201071466898,0.9460214477902005,0.9961344702870925,0.03333333333333333,0.175,1344.0,22,47
S2_kev_burst,SPT,60,61,0.9836065573770492,60/61,55.04794238630808,89.62668198466235,55.0,89.6,235.82473020447253,235.8,2.7602065340510524,0.86173641078147,0.9435610392091952,0.0,0.0,1344.0,1,47
S2_kev_burst,CVSS-only,50,61,0.819672131147541,50/61,70.47153738785596,704.2902425907598,70.5,704.3,786.0722805882419,$\ge 786.1$,11.670355968426003,0.9041548772679074,0.9866895225858778,0.03125,0.125,1344.0,11,47
S2_kev_burst,R-risk-only,52,61,0.8524590163934426,52/61,74.42277506675066,262.4598242692522,74.4,262.5,948.6493392264819,$\ge 948.6$,13.795629721451434,0.9434945892499407,0.9966053806809286,0.06666666666666667,0.2,1344.0,9,47
S2_kev_burst,RD-only,61,61,1.0,61/61,52.33369471909805,88.37533908418709,52.3,88.4,123.72378748911933,123.7,1.8217654905101597,0.916011372485272,0.9819405394281502,0.0,0.0,1344.0,0,47
S2_kev_burst,RD+WGPS,61,61,1.0,61/61,52.33369471909805,88.37533908418709,52.3,88.4,123.72378748911933,123.7,1.8217654905101597,0.916011372485272,0.9819405394281502,0.0,0.0,1344.0,0,47
S3_lowcap_hetero,FIFO,13,37,0.35135135135135137,13/37,680.3401664832446,,680.3,$> 680.3$,901.3166131172229,$\ge 901.3$,15.142874521922911,0.8391235528219554,0.9618356161952052,0.19791666666666666,0.5,1344.0,24,47
S3_lowcap_hetero,SPT,26,37,0.7027027027027027,26/37,105.94236371381442,,105.9,$> 371.9$,1283.8166673225894,$\ge 1283.8$,25.50059718165402,0.8087242871418876,0.9303567981871192,0.0,0.0,1344.0,11,47
S3_lowcap_hetero,CVSS-only,17,37,0.4594594594594595,17/37,,,$> 162.0$,$> 162.0$,1332.2217158835672,$\ge 1332.2$,26.263922371062367,0.8978877320809047,0.9869396453289833,0.11458333333333333,0.3333333333333333,1344.0,20,47
S3_lowcap_hetero,R-risk-only,13,37,0.35135135135135137,13/37,,,$> 723.7$,$> 723.7$,1330.8599544701524,$\ge 1330.9$,24.167815462745143,0.885692669924159,0.950762001518271,0.0,0.0,1344.0,24,47
S3_lowcap_hetero,RD-only,29,37,0.7837837837837838,29/37,59.157420851399706,,59.2,$> 300.3$,1229.1258006972262,$\ge 1229.1$,21.239219555525843,0.8315535924970452,0.9289904259384697,0.0,0.0,1344.0,8,47
S3_lowcap_hetero,RD+WGPS,29,37,0.7837837837837838,29/37,59.157420851399706,635.3166131172229,59.2,635.3,637.0926187502549,$\ge 637.1$,14.678155775649161,0.8646532545629108,0.9494697548441675,0.03125,0.16249999999999987,1344.0,8,47
S1_normal,FIFO,40,50,0.8,40/50,108.00787970573947,241.51254897629724,108.0,241.5,383.9779977998103,384.0,4.513900649927566,0.8930866021806496,0.9819838818569506,0.07708333333333334,0.25,1344.0,10,48
S1_normal,SPT,50,50,1.0,50/50,49.67240856825629,91.10733757727235,49.7,91.1,138.46661407285498,138.5,1.7860077387924256,0.7765670809335163,0.9798627429264016,0.0,0.0,1344.0,0,48
S1_normal,CVSS-only,45,50,0.9,45/50,57.1288732748601,427.9677417601564,57.1,428.0,1264.6920907377144,$\ge 1264.7$,22.94766055850359,0.8974300713907314,0.9894260759944246,0.02142857142857143,0.15714285714285714,1344.0,5,48
S1_normal,R-risk-only,44,50,0.88,44/50,67.35286990580303,,67.4,$> 167.0$,626.9418393294366,$\ge 626.9$,6.933152550533569,0.90751058306956,0.9917008089878456,0.03184523809523809,0.175,1344.0,6,48
S1_normal,RD-only,50,50,1.0,50/50,45.09156376708074,76.74648571711225,45.1,76.7,112.82769523802449,112.8,1.411175748329095,0.8346147593565334,0.9711247636918464,0.0,0.0,1344.0,0,48
S1_normal,RD+WGPS,50,50,1.0,50/50,45.09156376708074,76.74648571711225,45.1,76.7,112.82769523802449,112.8,1.411175748329095,0.8246706886408128,0.980038067538686,0.0,0.0,1344.0,0,48
S2_kev_burst,FIFO,43,66,0.6515151515151515,43/66,211.13617799768622,383.83602122956677,211.1,383.8,397.4915662268394,$\ge 397.5$,7.16653940351432,0.9228247915583353,0.9983805176405801,0.02291666666666667,0.175,1344.0,23,48
S2_kev_burst,SPT,64,66,0.9696969696969697,64/66,43.707751022358934,89.13521106225176,43.7,89.1,659.8370551411442,$\ge 659.8$,8.219606171587065,0.7922213721219867,0.9243817656993623,0.0,0.0,1344.0,2,48
S2_kev_burst,CVSS-only,46,66,0.696969696969697,46/66,85.86817526558036,,85.9,$> 447.3$,1086.6957095058801,$\ge 1086.7$,20.049813593098538,0.918576538379013,0.9955176018224643,0.025,0.2,1344.0,20,48
S2_kev_burst,R-risk-only,52,66,0.7878787878787878,52/66,62.70132081861351,,62.7,$> 495.5$,1172.4118897274845,$\ge 1172.4$,18.56275945203814,0.9059807660413315,0.997528099272853,0.02291666666666667,0.175,1344.0,14,48
S2_kev_burst,RD-only,66,66,1.0,66/66,43.82505300586445,81.5609421319109,43.8,81.6,130.97754657453845,131.0,1.5490405645396237,0.8335612282606155,0.995414373888009,0.0,0.0,1344.0,0,48
S2_kev_burst,RD+WGPS,66,66,1.0,66/66,43.82505300586445,81.5609421319109,43.8,81.6,130.97754657453845,131.0,1.5490405645396237,0.8458479825536811,0.9910283014151968,0.0,0.0,1344.0,0,48
S3_lowcap_hetero,FIFO,3,37,0.08108108108108109,3/37,,,$> 1034.0$,$> 1034.0$,1205.5504010411648,$\ge 1205.6$,23.943420681711025,0.7873713544518398,0.9449138966748479,0.0,0.0,1344.0,34,48
S3_lowcap_hetero,SPT,23,37,0.6216216216216216,23/37,137.1244501593768,,137.1,$> 324.8$,1302.5682134693911,$\ge 1302.6$,22.74939900184173,0.8124338740610175,0.9305212238900359,0.0,0.0,1344.0,14,48
S3_lowcap_hetero,CVSS-only,12,37,0.32432432432432434,12/37,,,$> 644.2$,$> 644.2$,1299.4184122593792,$\ge 1299.4$,21.170520546477462,0.858556534735132,0.9880535844070387,0.1875,0.5,1344.0,25,48
S3_lowcap_hetero,R-risk-only,5,37,0.13513513513513514,5/37,,,$> 631.2$,$> 631.2$,1302.5682134693911,$\ge 1302.6$,27.25932350032257,0.7940664247034136,0.8682014130959632,0.0,0.0,1344.0,32,48
S3_lowcap_hetero,RD-only,26,37,0.7027027027027027,26/37,127.44688560241275,,127.4,$> 632.2$,849.8523957907018,$\ge 849.9$,15.016347986857346,0.8608283717696734,0.9846846283975188,0.025,0.1299999999999999,1344.0,11,48
S3_lowcap_hetero,RD+WGPS,27,37,0.7297297297297297,27/37,127.44688560241275,751.8523957907018,127.4,751.9,772.698826576009,$\ge 772.7$,14.575602478184523,0.8876342587103015,0.9846846283975188,0.05,0.2,1344.0,10,48
S1_normal,FIFO,51,51,1.0,51/51,88.46956059694867,133.63668964061117,88.5,133.6,194.5556855322002,194.6,2.876705076370393,0.833870541338497,0.9895651101247349,0.010416666666666666,0.041666666666666664,1344.0,0,49
S1_normal,SPT,51,51,1.0,51/51,39.222516959387235,78.59003938286003,39.2,78.6,185.00320317373007,185.0,2.0487038105149034,0.8042439092100048,0.9874564712647418,0.0,0.0,1344.0,0,49
S1_normal,CVSS-only,50,51,0.9803921568627451,50/51,40.08761840728698,109.72139370039838,40.1,109.7,1048.6180133504172,$\ge 1048.6$,18.56264174857603,0.8209481958192215,0.9891213776791027,0.020833333333333332,0.16666666666666666,1344.0,1,49
S1_normal,R-risk-only,51,51,1.0,51/51,40.192758495915996,79.04213969209889,40.2,79.0,201.7318838619609,201.7,2.1664046585221985,0.8042439092100048,0.9682765807431344,0.008928571428571428,0.03571428571428571,1344.0,0,49
S1_normal,RD-only,51,51,1.0,51/51,37.8527762414044,73.74798170054396,37.9,73.7,92.49653719355666,92.5,1.2494610606456342,0.8042439092100049,0.9676688701849419,0.0,0.0,1344.0,0,49
S1_normal,RD+WGPS,51,51,1.0,51/51,37.8527762414044,73.74798170054396,37.9,73.7,92.49653719355666,92.5,1.2494610606456342,0.801037862200897,0.9747261200655385,0.0,0.0,1344.0,0,49
S2_kev_burst,FIFO,43,57,0.7543859649122807,43/57,285.45580404949965,424.8878897583604,285.5,424.9,434.5647117033933,434.6,10.088144734107628,0.9132041240321476,0.989118552724789,0.0359375,0.21250000000000002,1344.0,14,49
S2_kev_burst,SPT,57,57,1.0,57/57,41.64419808682483,80.7301802582615,41.6,80.7,94.09863290353132,94.1,1.2879518530580878,0.8016403746595293,0.9802505339788272,0.0,0.0,1344.0,0,49
S2_kev_burst,CVSS-only,44,57,0.7719298245614035,44/57,78.8798410706585,,78.9,$> 443.8$,1150.8347556294343,$\ge 1150.8$,20.941221085749472,0.9167581551914137,0.9961708072820847,0.03854166666666667,0.21250000000000002,1344.0,13,49
S2_kev_burst,R-risk-only,53,57,0.9298245614035088,53/57,62.00964774812806,347.823054183532,62.0,347.8,1045.0222863406673,$\ge 1045.0$,19.050954410922426,0.9128321669550803,0.9962826110410856,0.03184523809523809,0.175,1344.0,4,49
S2_kev_burst,RD-only,57,57,1.0,57/57,41.20807775295589,80.30102735241115,41.2,80.3,94.09863290353132,94.1,1.2898072600613717,0.8352232951743704,0.971894835710042,0.0,0.0,1344.0,0,49
S2_kev_burst,RD+WGPS,57,57,1.0,57/57,41.20807775295589,80.30102735241115,41.2,80.3,94.09863290353132,94.1,1.2898072600613717,0.8584603627714151,0.9872805107800071,0.0,0.0,1344.0,0,49
S3_lowcap_hetero,FIFO,8,53,0.1509433962264151,8/53,,,$> 871.0$,$> 871.0$,1075.8627884159514,$\ge 1075.9$,20.783428465322313,0.8527590651363259,0.9794107053470401,0.0625,0.32499999999999973,1344.0,45,49
S3_lowcap_hetero,SPT,35,53,0.660377358490566,35/53,158.9050994877545,,158.9,$> 335.4$,1180.3468250102653,$\ge 1180.3$,21.10144682168928,0.8964221063599918,0.980992644605117,0.020833333333333332,0.10833333333333324,1344.0,18,49
S3_lowcap_hetero,CVSS-only,14,53,0.2641509433962264,14/53,,,$> 349.7$,$> 349.7$,1343.54095313987,$\ge 1343.5$,27.227380992179583,0.9178358688273478,0.9867087839505932,0.08333333333333333,0.3333333333333333,1344.0,39,49
S3_lowcap_hetero,R-risk-only,16,53,0.3018867924528302,16/53,,,$> 703.6$,$> 703.6$,1267.1835328686461,$\ge 1267.2$,20.7486513805139,0.8299445150148951,0.9850355223323848,0.0,0.0,1344.0,37,49
S3_lowcap_hetero,RD-only,34,53,0.6415094339622641,34/53,166.80950818667577,,166.8,$> 358.7$,1075.8627884159514,$\ge 1075.9$,17.679479596951307,0.8582465292569565,0.9785334137776617,0.020833333333333332,0.10833333333333324,1344.0,19,49
S3_lowcap_hetero,RD+WGPS,34,53,0.6415094339622641,34/53,166.80950818667577,,166.8,$> 358.7$,1075.8627884159514,$\ge 1075.9$,17.679479596951307,0.8582465292569565,0.9785334137776617,0.020833333333333332,0.10833333333333324,1344.0,19,49
S1_normal,FIFO,48,63,0.7619047619047619,48/63,273.05051240544276,386.42081508441197,273.1,386.4,486.4624424916826,486.5,8.815200218000676,0.9614693788516022,0.9948083642704593,0.04635416666666667,0.21250000000000002,1344.0,15,50
S1_normal,SPT,62,63,0.9841269841269841,62/63,43.78436486155374,91.98836782002599,43.8,92.0,118.52985401216777,118.5,1.5870501541399717,0.8348447100762817,0.9318412227906773,0.0,0.0,1344.0,1,50
S1_normal,CVSS-only,52,63,0.8253968253968254,52/63,64.76247319717902,,64.8,$> 515.5$,1219.1675692194435,$\ge 1219.2$,22.594510072358766,0.9254271742494029,0.9976470106843918,0.010416666666666666,0.041666666666666664,1344.0,11,50
S1_normal,R-risk-only,54,63,0.8571428571428571,54/63,63.290035802064835,360.3201796490629,63.3,360.3,1094.493168328669,$\ge 1094.5$,17.938904354175783,0.9362197956022971,0.992506668030738,0.0,0.0,1344.0,9,50
S1_normal,RD-only,62,63,0.9841269841269841,62/63,43.78436486155374,90.97830959504662,43.8,91.0,94.87245760692119,94.9,1.3571056802361638,0.8924261566075564,0.9746351884698106,0.0,0.0,1344.0,1,50
S1_normal,RD+WGPS,62,63,0.9841269841269841,62/63,43.78436486155374,90.97830959504662,43.8,91.0,94.87245760692119,94.9,1.3571056802361638,0.8872970237877557,0.9662113069949014,0.0,0.0,1344.0,1,50
S2_kev_burst,FIFO,44,53,0.8301886792452831,44/53,170.09477231196365,244.4909858342303,170.1,244.5,273.7225154091517,273.7,5.893489392370519,0.96133020240492,0.9955643922330748,0.0662202380952381,0.25,1344.0,9,50
S2_kev_burst,SPT,53,53,1.0,53/53,39.75568677107924,81.3660516707092,39.8,81.4,347.68102067188465,347.7,3.395798119918458,0.8158385756930773,0.9198830130439742,0.0,0.0,1344.0,0,50
S2_kev_burst,CVSS-only,41,53,0.7735849056603774,41/53,44.227125581226176,,44.2,$> 411.9$,1076.9804851429863,$\ge 1077.0$,17.14105142314273,0.9408321357037485,0.9949793006231026,0.041666666666666664,0.25,1344.0,12,50
S2_kev_burst,R-risk-only,49,53,0.9245283018867925,49/53,48.841209955709814,301.1013739107611,48.8,301.1,1008.2156404904686,$\ge 1008.2$,15.8337106453419,0.941000047499762,0.9948295823664166,0.03149801587301587,0.16964285714285715,1344.0,4,50
S2_kev_burst,RD-only,53,53,1.0,53/53,39.209946306074244,74.48947093330256,39.2,74.5,91.6567138833791,91.7,1.1551152996539662,0.8801601850865273,0.9716143986153071,0.0,0.0,1344.0,0,50
S2_kev_burst,RD+WGPS,53,53,1.0,53/53,39.209946306074244,74.48947093330256,39.2,74.5,91.6567138833791,91.7,1.1551152996539662,0.8909345791729552,0.9929993832491144,0.0,0.0,1344.0,0,50
S3_lowcap_hetero,FIFO,11,44,0.25,11/44,,,$> 889.5$,$> 889.5$,1089.5707483559008,$\ge 1089.6$,21.374387830804363,0.8268867745451143,0.9924202027157968,0.07291666666666666,0.3041666666666666,1344.0,33,50
S3_lowcap_hetero,SPT,29,44,0.6590909090909091,29/44,137.522786428549,,137.5,$> 387.7$,1339.4199522319916,$\ge 1339.4$,26.74658878625321,0.8602897489500647,0.9635234766393758,0.0,0.0,1344.0,15,50
S3_lowcap_hetero,CVSS-only,11,44,0.25,11/44,,,$> 367.8$,$> 367.8$,1343.2103489728693,$\ge 1343.2$,26.89618306410083,0.8539981637340993,0.9543946275120829,0.03125,0.16249999999999987,1344.0,33,50
S3_lowcap_hetero,R-risk-only,8,44,0.18181818181818182,8/44,,,$> 172.4$,$> 172.4$,1343.2103489728693,$\ge 1343.2$,27.55956833722911,0.8467154022815042,0.9792531253446561,0.0625,0.32499999999999973,1344.0,36,50
S3_lowcap_hetero,RD-only,33,44,0.75,33/44,143.4384098841582,,143.4,$> 553.1$,1232.6535081323884,$\ge 1232.7$,22.431920838333536,0.8605725206146876,0.9648282624764947,0.025,0.1299999999999999,1344.0,11,50
S3_lowcap_hetero,RD+WGPS,33,44,0.75,33/44,143.4384098841582,,143.4,$> 552.5$,1232.6535081323884,$\ge 1232.7$,22.431920838333536,0.8605725206146876,0.9648282624764947,0.025,0.1299999999999999,1344.0,11,50
S1_normal,FIFO,48,55,0.8727272727272727,48/55,122.5115005413362,198.83248294351472,122.5,198.8,265.413887440155,265.4,3.8288510274083825,0.8789761933462984,0.9846701663864076,0.05729166666666666,0.2708333333333333,1344.0,7,51
S1_normal,SPT,53,55,0.9636363636363636,53/55,41.34711309840695,76.39818553047073,41.3,76.4,94.51489691373763,94.5,1.172445592734536,0.840352727994021,0.9714277359895044,0.0,0.0,1344.0,2,51
S1_normal,CVSS-only,51,55,0.9272727272727272,51/55,50.271800738439595,119.73513017282562,50.3,119.7,557.8952257003283,$\ge 557.9$,8.145433113012114,0.8670517170000483,0.9903785896281468,0.008928571428571428,0.03571428571428571,1344.0,4,51
S1_normal,R-risk-only,53,55,0.9636363636363636,53/55,51.81938696586212,138.13901009648703,51.8,138.1,253.88937747339787,253.9,4.220852508394974,0.869973379340246,0.9885826901391749,0.024553571428571428,0.16964285714285715,1344.0,2,51
S1_normal,RD-only,53,55,0.9636363636363636,53/55,40.980781700534976,75.82854212304724,41.0,75.8,94.51489691373763,94.5,1.2055020288888643,0.840352727994021,0.9947476520506341,0.0,0.0,1344.0,2,51
S1_normal,RD+WGPS,53,55,0.9636363636363636,53/55,40.980781700534976,75.82854212304724,41.0,75.8,94.51489691373763,94.5,1.2055020288888643,0.8478751469364527,0.9796202519185615,0.0,0.0,1344.0,2,51
S2_kev_burst,FIFO,45,60,0.75,45/60,116.79583487633886,266.6460928019403,116.8,266.6,289.2489622032432,289.2,4.5889993820286294,0.8650414908566612,0.9909497898155903,0.0,0.0,1344.0,15,51
S2_kev_burst,SPT,59,60,0.9833333333333333,59/60,40.97400780773455,94.32004008981403,41.0,94.3,197.97303188626393,$\ge 198.0$,2.3489221854960527,0.7835880945352042,0.9623000297914102,0.0,0.0,1344.0,1,51
S2_kev_burst,CVSS-only,48,60,0.8,48/60,56.30912553304711,,56.3,$> 418.8$,468.68754372741955,$\ge 468.7$,7.812441204373014,0.8786641575785015,0.9855843178766165,0.0125,0.05,1344.0,12,51
S2_kev_burst,R-risk-only,50,60,0.8333333333333334,50/60,71.41386485770238,293.88185229134035,71.4,293.9,482.4342207317792,$\ge 482.4$,6.592129753294169,0.8792111904229618,0.9989626841480129,0.04538690476190476,0.2708333333333333,1344.0,10,51
S2_kev_burst,RD-only,60,60,1.0,60/60,39.31760994180809,90.4918380083061,39.3,90.5,164.6491956317046,164.6,1.7117855581824655,0.8510736677154798,0.9933035355121422,0.0,0.0,1344.0,0,51
S2_kev_burst,RD+WGPS,60,60,1.0,60/60,39.31760994180809,90.4918380083061,39.3,90.5,164.6491956317046,164.6,1.7117855581824655,0.8510736677154798,0.9818059816109856,0.0,0.0,1344.0,0,51
S3_lowcap_hetero,FIFO,14,56,0.25,14/56,1008.4041020165378,,1008.4,$> 1008.4$,1018.9372681732818,$\ge 1018.9$,20.84902884131488,0.8468541311942352,0.9436072952295084,0.0,0.0,1344.0,42,51
S3_lowcap_hetero,SPT,36,56,0.6428571428571429,36/56,124.95250725930912,,125.0,$> 463.9$,1267.4742409073083,$\ge 1267.5$,25.815202705618262,0.8378625857978728,0.9339354503290506,0.0,0.0,1344.0,20,51
S3_lowcap_hetero,CVSS-only,23,56,0.4107142857142857,23/56,,,$> 715.7$,$> 715.7$,1276.3784527133348,$\ge 1276.4$,25.828393208347926,0.8904522885355627,0.9917902616534617,0.10416666666666666,0.3041666666666666,1344.0,33,51
S3_lowcap_hetero,R-risk-only,20,56,0.35714285714285715,20/56,,,$> 508.5$,$> 508.5$,1280.9160181337961,$\ge 1280.9$,24.966953329271064,0.8546294007877513,0.9679838660778507,0.03125,0.16249999999999987,1344.0,36,51
S3_lowcap_hetero,RD-only,36,56,0.6428571428571429,36/56,223.47592909914,,223.5,$> 577.8$,1267.4742409073083,$\ge 1267.5$,22.787648234237356,0.8553136077947421,0.9511953955714291,0.0,0.0,1344.0,20,51
S3_lowcap_hetero,RD+WGPS,36,56,0.6428571428571429,36/56,223.47592909914,,223.5,$> 577.8$,1267.4742409073083,$\ge 1267.5$,22.787648234237356,0.8553136077947421,0.9511953955714291,0.0,0.0,1344.0,20,51
S1_normal,FIFO,45,50,0.9,45/50,83.13119912883712,177.9931506133505,83.1,178.0,237.5913477839233,237.6,3.3732929891484917,0.9217378743865374,0.9881991403451486,0.0671875,0.2708333333333333,1344.0,5,52
S1_normal,SPT,50,50,1.0,50/50,37.95018515087298,85.67967315514215,38.0,85.7,97.19298000232061,97.2,1.4282853567300373,0.829114786897535,0.9518505387681865,0.0,0.0,1344.0,0,52
S1_normal,CVSS-only,48,50,0.96,48/50,62.70149164428017,179.35876465759497,62.7,179.4,225.4514160937731,225.5,3.6211579076130453,0.9314754179523299,0.9853818241869265,0.051041666666666666,0.21250000000000002,1344.0,2,52
S1_normal,R-risk-only,49,50,0.98,49/50,39.49417626818081,97.69940746713519,39.5,97.7,260.99084714578953,261.0,3.0617148532603204,0.8960483369931528,0.9658959768873709,0.0,0.0,1344.0,1,52
S1_normal,RD-only,50,50,1.0,50/50,37.03733287197872,85.3192915358685,37.0,85.3,97.19298000232061,97.2,1.3521035954252385,0.829114786897535,0.9416040015672333,0.0,0.0,1344.0,0,52
S1_normal,RD+WGPS,50,50,1.0,50/50,37.03733287197872,85.3192915358685,37.0,85.3,97.19298000232061,97.2,1.3521035954252385,0.8773251152879736,0.9778927660666814,0.0,0.0,1344.0,0,52
S2_kev_burst,FIFO,34,44,0.7727272727272727,34/44,333.503705266098,440.1879605193293,333.5,440.2,448.92151804941,448.9,9.282124356242969,0.9227292213673405,0.9937850806279451,0.07767857142857143,0.23333333333333334,1344.0,10,52
S2_kev_burst,SPT,44,44,1.0,44/44,45.31947823792359,87.14707602138515,45.3,87.1,200.56503198274459,200.6,1.9212827221631725,0.8530504402176616,0.986933635245785,0.0,0.0,1344.0,0,52
S2_kev_burst,CVSS-only,37,44,0.8409090909090909,37/44,68.88020988598998,,68.9,$> 853.9$,1264.0893730204155,$\ge 1264.1$,25.046279433745607,0.9095438389401409,0.9903333796478884,0.055803571428571425,0.25,1344.0,7,52
S2_kev_burst,R-risk-only,41,44,0.9318181818181818,41/44,56.137307927263805,232.55501296733405,56.1,232.6,809.7879946775076,$\ge 809.8$,12.633199773397992,0.9164736425438438,0.9937108267355916,0.035416666666666666,0.2,1344.0,3,52
S2_kev_burst,RD-only,44,44,1.0,44/44,42.5881124317454,82.8196048812431,42.6,82.8,91.64315609149139,91.6,1.309588304031329,0.8749275559540578,0.9946149319087825,0.0,0.0,1344.0,0,52
S2_kev_burst,RD+WGPS,44,44,1.0,44/44,42.5881124317454,82.8196048812431,42.6,82.8,91.64315609149139,91.6,1.309588304031329,0.8721364626169803,0.9850217557202586,0.0,0.0,1344.0,0,52
S3_lowcap_hetero,FIFO,13,45,0.28888888888888886,13/45,904.7387217802661,,904.7,$> 904.7$,977.0640049265559,$\ge 977.1$,20.58744036537227,0.8902338743529906,0.9826514045874071,0.11458333333333331,0.3333333333333333,1344.0,32,52
S3_lowcap_hetero,SPT,31,45,0.6888888888888889,31/45,144.5356485572578,,144.5,$> 544.4$,1245.8623638921858,$\ge 1245.9$,25.41768369807373,0.8247927846604596,0.951327044021694,0.0,0.0,1344.0,14,52
S3_lowcap_hetero,CVSS-only,9,45,0.2,9/45,,,$> 158.9$,$> 158.9$,1340.4338901471367,$\ge 1340.4$,25.32032874077322,0.8048348076768957,0.9395819392717859,0.0,0.0,1344.0,36,52
S3_lowcap_hetero,R-risk-only,20,45,0.4444444444444444,20/45,,,$> 406.1$,$> 406.1$,1340.4338901471367,$\ge 1340.4$,25.714206161912035,0.8246193936045505,0.98017307262052,0.03125,0.16249999999999987,1344.0,25,52
S3_lowcap_hetero,RD-only,32,45,0.7111111111111111,32/45,146.48589582505957,,146.5,$> 472.5$,1245.8623638921858,$\ge 1245.9$,24.28536866867753,0.8326841876251179,0.9427431810575047,0.025,0.1299999999999999,1344.0,13,52
S3_lowcap_hetero,RD+WGPS,32,45,0.7111111111111111,32/45,146.48589582505957,,146.5,$> 472.5$,1245.8623638921858,$\ge 1245.9$,24.28536866867753,0.8326841876251179,0.9427431810575047,0.025,0.1299999999999999,1344.0,13,52
S1_normal,FIFO,42,55,0.7636363636363637,42/55,230.51635817682086,288.6033759849034,230.5,288.6,334.48371821793614,334.5,6.771927077474852,0.8796950085936488,0.9989988888948371,0.06666666666666667,0.275,1344.0,13,53
S1_normal,SPT,53,55,0.9636363636363636,53/55,50.16167366734112,85.8697454078894,50.2,85.9,372.81819192431897,372.8,3.463092592603401,0.8246400273430774,0.9907232616900827,0.0,0.0,1344.0,2,53
S1_normal,CVSS-only,45,55,0.8181818181818182,45/55,68.78282712369025,714.3340666316997,68.8,714.3,1069.0399124680805,$\ge 1069.0$,19.18277746827361,0.8854950081853241,0.9945059042764153,0.03854166666666667,0.21250000000000002,1344.0,10,53
S1_normal,R-risk-only,48,55,0.8727272727272727,48/55,67.98367437573972,206.46092708205526,68.0,206.5,404.8324333981358,404.8,5.629932963826478,0.8718437707954054,0.9943383841838087,0.028125,0.21250000000000002,1344.0,7,53
S1_normal,RD-only,53,55,0.9636363636363636,53/55,49.433094614566414,85.39394313793635,49.4,85.4,93.6382702390498,93.6,1.432137522053866,0.854018630164157,0.9909360907601621,0.0,0.0,1344.0,2,53
S1_normal,RD+WGPS,53,55,0.9636363636363636,53/55,49.433094614566414,85.39394313793635,49.4,85.4,93.6382702390498,93.6,1.432137522053866,0.8691305380134673,0.9979913441429777,0.010416666666666666,0.041666666666666664,1344.0,2,53
S2_kev_burst,FIFO,52,69,0.7536231884057971,52/69,240.7898466669609,352.46747617951644,240.8,352.5,373.8348386769202,373.8,7.5186971820215565,0.9341997599627772,0.9945780965639057,0.11899801587301587,0.35,1344.0,17,53
S2_kev_burst,SPT,66,69,0.9565217391304348,66/69,43.977154910135596,84.65539033778987,44.0,84.7,120.57890286046404,120.6,1.6511675070658884,0.8220875314164836,0.9619708262449831,0.0,0.0,1344.0,3,53
S2_kev_burst,CVSS-only,60,69,0.8695652173913043,60/69,66.80799695169239,154.0272547815556,66.8,154.0,602.1268630486871,$\ge 602.1$,6.832451040210028,0.9194462091498288,0.9968072258927316,0.04375,0.25,1344.0,9,53
S2_kev_burst,R-risk-only,64,69,0.927536231884058,64/69,56.48390825752085,137.88660856314684,56.5,137.9,356.11406393387165,356.1,3.8582085780142323,0.9088982760145699,0.9986177258435484,0.05788690476190476,0.21250000000000002,1344.0,5,53
S2_kev_burst,RD-only,67,69,0.9710144927536232,67/69,43.977154910135596,84.42305375643866,44.0,84.4,121.39355210612212,121.4,1.5214412476968338,0.8525822809599102,0.9819403662861845,0.0078125,0.03125,1344.0,2,53
S2_kev_burst,RD+WGPS,67,69,0.9710144927536232,67/69,43.977154910135596,84.42305375643866,44.0,84.4,121.39355210612212,121.4,1.5214412476968338,0.8744638395534405,0.983425505293883,0.0,0.0,1344.0,2,53
S3_lowcap_hetero,FIFO,13,47,0.2765957446808511,13/47,858.3360288434787,,858.3,$> 950.8$,997.9290816847343,$\ge 997.9$,20.29018235978265,0.9059793981095614,0.9787939478206646,0.08333333333333333,0.3333333333333333,1344.0,34,53
